,Y,time,xpos
293,0.0001625978760439821,0.2344,
294,-0.00033492289318676986,0.2352,
295,-0.0005124036624175214,0.236,
296,-0.0009575421239560175,0.2368,
297,-0.0007975221239560179,0.2376,
298,-0.0009575421239560175,0.2384,
299,-0.0009575421239560175,0.2392,
300,-0.0009575421239560175,0.24,
301,-0.0011175621239560177,0.2408,
302,-0.0011175621239560177,0.2416,
303,-0.0009575421239560175,0.2424,
304,-0.0006375021239560177,0.2432,
305,-0.0001399813547252656,0.244,
306,0.0005000986452747347,0.2448,
307,0.0009626978760439818,0.2456,
308,0.0011227178760439822,0.2464,
309,0.0014427578760439826,0.2472,
310,0.0014427578760439826,0.248,
311,0.0014427578760439826,0.2488,
312,0.0011227178760439822,0.2496,
313,0.0011227178760439822,0.2504,
314,0.0011227178760439822,0.2512,
315,0.0014427578760439826,0.252,
316,0.0011227178760439822,0.2528,
317,0.0009626978760439818,0.2536,
318,0.00046517710681323067,0.2544,
319,0.0001625978760439821,0.2552,
320,-0.0004774821239560174,0.256,
321,-0.0006375021239560177,0.2568,
322,-0.0004949428931867694,0.2576,
323,-0.0006375021239560177,0.2584,
324,-0.0007975221239560179,0.2592,
325,-0.0007975221239560179,0.26,
326,-0.0007975221239560179,0.2608,
327,-0.0007975221239560179,0.2616,
328,-0.0006375021239560177,0.2624,
329,-0.0004774821239560174,0.2632,
330,0.0001625978760439821,0.264,
331,0.0006601186452747348,0.2648,
332,0.0009801586452747339,0.2656,
333,0.0012827378760439825,0.2664,
334,0.0014427578760439826,0.2672,
335,0.0016027778760439831,0.268,
336,0.0016027778760439831,0.2688,
337,0.0016027778760439831,0.2696,
338,0.0012827378760439825,0.2704,
339,0.0012827378760439825,0.2712,
340,0.0012827378760439825,0.272,
341,0.0013001986452747345,0.2728,
342,0.0011052571068132303,0.2736,
343,0.0008026778760439816,0.2744,
344,-1.4882893186769342e-05,0.2752,
345,-0.00033492289318676986,0.276,
346,-0.0006375021239560177,0.2768,
347,-0.0007975221239560179,0.2776,
348,-0.0004774821239560174,0.2784,
349,-0.0006375021239560177,0.2792,
350,-0.0006375021239560177,0.28,
351,-0.0006375021239560177,0.2808,
352,-0.0006375021239560177,0.2816,
353,-0.0006200413547252656,0.2824,
354,-0.0003174621239560179,0.2832,
355,0.00032261787604398245,0.284,
356,0.0009626978760439818,0.2848,
357,0.0012827378760439825,0.2856,
358,0.0016027778760439831,0.2864,
359,0.0017627978760439817,0.2872,
360,0.0017627978760439817,0.288,
361,0.0017627978760439817,0.2888,
362,0.0017627978760439817,0.2896,
363,0.0017627978760439817,0.2904,
364,0.0014427578760439826,0.2912,
365,0.0017627978760439817,0.292,
366,0.0012827378760439825,0.2928,
367,0.0011227178760439822,0.2936,
368,0.0008026778760439816,0.2944,
369,0.0001625978760439821,0.2952,
370,0.00014513710681323018,0.296,
371,-0.0004774821239560174,0.2968,
372,-0.00033492289318676986,0.2976,
373,-0.0007975221239560179,0.2984,
374,-0.0006375021239560177,0.2992,
375,-0.0007975221239560179,0.3,
376,-0.0007975221239560179,0.3008,
377,-0.0007975221239560179,0.3016,
378,-0.0007975221239560179,0.3024,
379,-0.0006375021239560177,0.3032,
380,-0.0001574421239560176,0.304,
381,0.00048263787604398275,0.3048,
382,0.0008026778760439816,0.3056,
383,0.0011227178760439822,0.3064,
384,0.0012827378760439825,0.3072,
385,0.0014427578760439826,0.308,
386,0.0014427578760439826,0.3088,
387,0.0014427578760439826,0.3096,
388,0.0011227178760439822,0.3104,
389,0.0014427578760439826,0.3112,
390,0.0011227178760439822,0.312,
391,0.0011052571068132303,0.3128,
392,0.0009452371068132298,0.3136,
393,0.0008026778760439816,0.3144,
394,-0.0001574421239560176,0.3152,
395,-0.0004949428931867694,0.316,
396,-0.0007975221239560179,0.3168,
397,-0.0009575421239560175,0.3176,
398,-0.0006375021239560177,0.3184,
399,-0.0011175621239560177,0.3192,
400,-0.0007975221239560179,0.32,
401,-0.0009575421239560175,0.3208,
402,-0.0009575421239560175,0.3216,
403,-0.0009575421239560175,0.3224,
404,-0.0007975221239560179,0.3232,
405,-0.0004774821239560174,0.324,
406,0.0001625978760439821,0.3248,
407,0.00048263787604398275,0.3256,
408,0.0008026778760439816,0.3264,
409,0.0009626978760439818,0.3272,
410,0.0011227178760439822,0.328,
411,0.0012827378760439825,0.3288,
412,0.0012827378760439825,0.3296,
413,0.0012827378760439825,0.3304,
414,0.0009626978760439818,0.3312,
415,0.0008026778760439816,0.332,
416,0.0008026778760439816,0.3328,
417,0.0006426578760439829,0.3336,
418,0.00032261787604398245,0.3344,
419,-0.0003174621239560179,0.3352,
420,-0.0006375021239560177,0.336,
421,-0.0009575421239560175,0.3368,
422,-0.0007975221239560179,0.3376,
423,-0.0009575421239560175,0.3384,
424,-0.0011175621239560177,0.3392,
425,-0.001277582123956018,0.34,
426,-0.001277582123956018,0.3408,
427,-0.001277582123956018,0.3416,
428,-0.001277582123956018,0.3424,
429,-0.0009575421239560175,0.3432,
430,-0.0004774821239560174,0.344,
431,0.0001625978760439821,0.3448,
432,0.00048263787604398275,0.3456,
433,0.0008026778760439816,0.3464,
434,0.0009626978760439818,0.3472,
435,0.0011227178760439822,0.348,
436,0.0011227178760439822,0.3488,
437,0.0008026778760439816,0.3496,
438,0.0008026778760439816,0.3504,
439,0.0011227178760439822,0.3512,
440,0.0008026778760439816,0.352,
441,0.0006426578760439829,0.3528,
442,0.00046517710681323067,0.3536,
443,-0.0001574421239560176,0.3544,
444,-0.00033492289318676986,0.3552,
445,-0.0009400813547252655,0.356,
446,-0.0009575421239560175,0.3568,
447,-0.0011175621239560177,0.3576,
448,-0.001277582123956018,0.3584,
449,-0.0014376021239560174,0.3592,
450,-0.0014376021239560174,0.36,
451,-0.0015976221239560177,0.3608,
452,-0.0015976221239560177,0.3616,
453,-0.0015976221239560177,0.3624,
454,-0.001277582123956018,0.3632,
455,-0.0006375021239560177,0.364,
456,2.577876043982678e-06,0.3648,
457,0.00032261787604398245,0.3656,
458,0.0006426578760439829,0.3664,
459,0.0008026778760439816,0.3672,
460,0.0009626978760439818,0.368,
461,0.0009626978760439818,0.3688,
462,0.0009626978760439818,0.3696,
463,0.0009626978760439818,0.3704,
464,0.0008026778760439816,0.3712,
465,0.00046517710681323067,0.372,
466,0.00032261787604398245,0.3728,
467,0.00014513710681323018,0.3736,
468,-0.00033492289318676986,0.3744,
469,-0.0007975221239560179,0.3752,
470,-0.0011175621239560177,0.376,
471,-0.001260121354725266,0.3768,
472,-0.0011350228931867696,0.3776,
473,-0.001277582123956018,0.3784,
474,-0.0015976221239560177,0.3792,
475,-0.0015976221239560177,0.38,
476,-0.0017576421239560182,0.3808,
477,-0.0017576421239560182,0.3816,
478,-0.0015976221239560177,0.3824,
479,-0.001277582123956018,0.3832,
480,-0.0006375021239560177,0.384,
481,2.577876043982678e-06,0.3848,
482,0.00048263787604398275,0.3856,
483,0.0006601186452747348,0.3864,
484,0.0009626978760439818,0.3872,
485,0.0011227178760439822,0.388,
486,0.0011227178760439822,0.3888,
487,0.0011227178760439822,0.3896,
488,0.0011227178760439822,0.3904,
489,0.0011227178760439822,0.3912,
490,0.0008026778760439816,0.392,
491,0.0008026778760439816,0.3928,
492,0.0006426578760439829,0.3936,
493,0.00018005864527473412,0.3944,
494,-0.0004774821239560174,0.3952,
495,-0.0007975221239560179,0.396,
496,-0.0011175621239560177,0.3968,
497,-0.001277582123956018,0.3976,
498,-0.0011175621239560177,0.3984,
499,-0.0011175621239560177,0.3992,
500,-0.001277582123956018,0.4,
501,-0.001277582123956018,0.4008,
502,-0.0014376021239560174,0.4016,
503,-0.001277582123956018,0.4024,
504,-0.0011175621239560177,0.4032,
505,-0.0004774821239560174,0.404,
506,2.577876043982678e-06,0.4048,
507,0.00032261787604398245,0.4056,
508,0.0006426578760439829,0.4064,
509,0.0008026778760439816,0.4072,
510,0.0009626978760439818,0.408,
511,0.0009626978760439818,0.4088,
512,0.0009626978760439818,0.4096,
513,0.0011052571068132303,0.4104,
514,0.0009626978760439818,0.4112,
515,0.0006426578760439829,0.412,
516,0.00048263787604398275,0.4128,
517,2.0038645274734606e-05,0.4136,
518,-0.0004774821239560174,0.4144,
519,-0.0007975221239560179,0.4152,
520,-0.0014376021239560174,0.416,
521,-0.0015976221239560177,0.4168,
522,-0.001277582123956018,0.4176,
523,-0.0014376021239560174,0.4184,
524,-0.0014376021239560174,0.4192,
525,-0.0014376021239560174,0.42,
526,-0.0014376021239560174,0.4208,
527,-0.001277582123956018,0.4216,
528,-0.001277582123956018,0.4224,
529,-0.0009575421239560175,0.4232,
530,-0.0006375021239560177,0.424,
531,2.577876043982678e-06,0.4248,
532,0.00048263787604398275,0.4256,
533,0.0006601186452747348,0.4264,
534,0.0009626978760439818,0.4272,
535,0.0011227178760439822,0.428,
536,0.0012827378760439825,0.4288,
537,0.0012827378760439825,0.4296,
538,0.0012827378760439825,0.4304,
539,0.0009626978760439818,0.4312,
540,0.0008026778760439816,0.432,
541,0.0008026778760439816,0.4328,
542,0.0007677563375824778,0.4336,
543,2.577876043982678e-06,0.4344,
544,-0.0004774821239560174,0.4352,
545,-0.0006375021239560177,0.436,
546,-0.0009575421239560175,0.4368,
547,-0.0011175621239560177,0.4376,
548,-0.001277582123956018,0.4384,
549,-0.0009575421239560175,0.4392,
550,-0.001277582123956018,0.44,
551,-0.0009575421239560175,0.4408,
552,-0.0011001013547252657,0.4416,
553,-0.0009575421239560175,0.4424,
554,-0.0006200413547252656,0.4432,
555,0.0001625978760439821,0.444,
556,0.0006426578760439829,0.4448,
557,0.0009626978760439818,0.4456,
558,0.0011227178760439822,0.4464,
559,0.0012827378760439825,0.4472,
560,0.0014427578760439826,0.448,
561,0.0014427578760439826,0.4488,
562,0.0014427578760439826,0.4496,
563,0.0014427578760439826,0.4504,
564,0.0014252971068132306,0.4512,
565,0.0012827378760439825,0.452,
566,0.001087796337582478,0.4528,
567,0.0006426578760439829,0.4536,
568,2.577876043982678e-06,0.4544,
569,-0.0003523836624175218,0.4552,
570,-0.0009575421239560175,0.456,
571,-0.0007975221239560179,0.4568,
572,-0.001277582123956018,0.4576,
573,-0.0009575421239560175,0.4584,
574,-0.0011175621239560177,0.4592,
575,-0.001277582123956018,0.46,
576,-0.001277582123956018,0.4608,
577,-0.001277582123956018,0.4616,
578,-0.0011175621239560177,0.4624,
579,-0.0007975221239560179,0.4632,
580,-0.0001574421239560176,0.464,
581,0.00032261787604398245,0.4648,
582,0.0008026778760439816,0.4656,
583,0.0009626978760439818,0.4664,
584,0.0012827378760439825,0.4672,
585,0.0012827378760439825,0.468,
586,0.0012827378760439825,0.4688,
587,0.0014252971068132306,0.4696,
588,0.0012827378760439825,0.4704,
589,0.0012827378760439825,0.4712,
590,0.0009626978760439818,0.472,
591,0.0008026778760439816,0.4728,
592,0.0009626978760439818,0.4736,
593,0.00018005864527473412,0.4744,
594,-0.0004774821239560174,0.4752,
595,-0.0006724236624175217,0.476,
596,-0.0011175621239560177,0.4768,
597,-0.0009575421239560175,0.4776,
598,-0.001277582123956018,0.4784,
599,-0.0011175621239560177,0.4792,
600,-0.001277582123956018,0.48,
601,-0.001277582123956018,0.4808,
602,-0.0014201413547252654,0.4816,
603,-0.001277582123956018,0.4824,
604,-0.0011001013547252657,0.4832,
605,-0.0004774821239560174,0.484,
606,0.0001625978760439821,0.4848,
607,0.00048263787604398275,0.4856,
608,0.0006601186452747348,0.4864,
609,0.0009626978760439818,0.4872,
610,0.0011227178760439822,0.488,
611,0.0011227178760439822,0.4888,
612,0.0011227178760439822,0.4896,
613,0.0008026778760439816,0.4904,
614,0.0011227178760439822,0.4912,
615,0.0008026778760439816,0.492,
616,0.0006426578760439829,0.4928,
617,0.00032261787604398245,0.4936,
618,2.577876043982678e-06,0.4944,
619,-0.0006200413547252656,0.4952,
620,-0.0009575421239560175,0.496,
621,-0.0009575421239560175,0.4968,
622,-0.0009575421239560175,0.4976,
623,-0.0011175621239560177,0.4984,
624,-0.0011175621239560177,0.4992,
625,-0.0011175621239560177,0.5,
626,-0.0011175621239560177,0.5008,
627,-0.0011175621239560177,0.5016,
628,-0.001260121354725266,0.5024,
629,-0.0009575421239560175,0.5032,
630,-0.0004774821239560174,0.504,
631,2.0038645274734606e-05,0.5048,
632,0.00048263787604398275,0.5056,
633,0.0006426578760439829,0.5064,
634,0.0009626978760439818,0.5072,
635,0.0011227178760439822,0.508,
636,0.0011227178760439822,0.5088,
637,0.0011227178760439822,0.5096,
638,0.0012827378760439825,0.5104,
639,0.0008026778760439816,0.5112,
640,0.0011227178760439822,0.512,
641,0.0009626978760439818,0.5128,
642,0.00032261787604398245,0.5136,
643,-0.0003174621239560179,0.5144,
644,-0.0006549628931867697,0.5152,
645,-0.0009575421239560175,0.516,
646,-0.0011350228931867696,0.5168,
647,-0.001277582123956018,0.5176,
648,-0.0014376021239560174,0.5184,
649,-0.001277582123956018,0.5192,
650,-0.001277582123956018,0.52,
651,-0.001277582123956018,0.5208,
652,-0.001277582123956018,0.5216,
653,-0.0011175621239560177,0.5224,
654,-0.0006375021239560177,0.5232,
655,2.577876043982678e-06,0.524,
656,0.00048263787604398275,0.5248,
657,0.0008026778760439816,0.5256,
658,0.0009626978760439818,0.5264,
659,0.0011227178760439822,0.5272,
660,0.0011227178760439822,0.528,
661,0.0011227178760439822,0.5288,
662,0.0011227178760439822,0.5296,
663,0.0008026778760439816,0.5304,
664,0.0011227178760439822,0.5312,
665,0.0009626978760439818,0.532,
666,0.0006426578760439829,0.5328,
667,0.00046517710681323067,0.5336,
668,0.00012767633758247815,0.5344,
669,-0.0003174621239560179,0.5352,
670,-0.0009575421239560175,0.536,
671,-0.0011350228931867696,0.5368,
672,-0.0009575421239560175,0.5376,
673,-0.0011175621239560177,0.5384,
674,-0.0011175621239560177,0.5392,
675,-0.0011175621239560177,0.54,
676,-0.0011175621239560177,0.5408,
677,-0.0011175621239560177,0.5416,
678,-0.0009575421239560175,0.5424,
679,-0.0006375021239560177,0.5432,
680,-0.0001399813547252656,0.544,
681,0.00048263787604398275,0.5448,
682,0.0008026778760439816,0.5456,
683,0.0009801586452747339,0.5464,
684,0.0011401786452747342,0.5472,
685,0.0012827378760439825,0.548,
686,0.0014252971068132306,0.5488,
687,0.0011052571068132303,0.5496,
688,0.0014427578760439826,0.5504,
689,0.0011227178760439822,0.5512,
690,0.0009626978760439818,0.552,
691,0.0009626978760439818,0.5528,
692,0.0008201386452747336,0.5536,
693,0.0003051571068132304,0.5544,
694,-0.00017490289318676964,0.5552,
695,-0.0004774821239560174,0.556,
696,-0.0004774821239560174,0.5568,
697,-0.0006375021239560177,0.5576,
698,-0.0006375021239560177,0.5584,
699,-0.0007975221239560179,0.5592,
700,-0.0007975221239560179,0.56,
701,-0.0007975221239560179,0.5608,
702,-0.0007975221239560179,0.5616,
703,-0.0004774821239560174,0.5624,
704,-0.0001574421239560176,0.5632,
705,0.00048263787604398275,0.564,
706,0.0009626978760439818,0.5648,
707,0.0012827378760439825,0.5656,
708,0.0014427578760439826,0.5664,
709,0.0017627978760439817,0.5672,
710,0.0017627978760439817,0.568,
711,0.0017627978760439817,0.5688,
712,0.00190535710681323,0.5696,
713,0.0017627978760439817,0.5704,
714,0.0017627978760439817,0.5712,
715,0.0014427578760439826,0.572,
716,0.0012827378760439825,0.5728,
717,0.0012652771068132306,0.5736,
718,0.0008026778760439816,0.5744,
719,0.0004477163375824787,0.5752,
720,-0.0001574421239560176,0.576,
721,-0.0004774821239560174,0.5768,
722,-0.0006375021239560177,0.5776,
723,-0.0004774821239560174,0.5784,
724,-0.0004774821239560174,0.5792,
725,-0.0006375021239560177,0.58,
726,-0.0006375021239560177,0.5808,
727,-0.0006375021239560177,0.5816,
728,-0.0004774821239560174,0.5824,
729,-0.0003000013547252659,0.5832,
730,0.0003400786452747344,0.584,
731,0.0009626978760439818,0.5848,
732,0.0012827378760439825,0.5856,
733,0.0014427578760439826,0.5864,
734,0.0016027778760439831,0.5872,
735,0.0017627978760439817,0.588,
736,0.0017627978760439817,0.5888,
737,0.0017627978760439817,0.5896,
738,0.0014427578760439826,0.5904,
739,0.0014427578760439826,0.5912,
740,0.0012827378760439825,0.592,
741,0.0013001986452747345,0.5928,
742,0.0011052571068132303,0.5936,
743,0.000625197106813231,0.5944,
744,2.577876043982678e-06,0.5952,
745,-0.0003174621239560179,0.596,
746,-0.0001574421239560176,0.5968,
747,-0.0006375021239560177,0.5976,
748,-0.0004774821239560174,0.5984,
749,-0.0006375021239560177,0.5992,
750,-0.0006375021239560177,0.6,
751,-0.0006375021239560177,0.6008,
752,-0.0006375021239560177,0.6016,
753,-0.0006375021239560177,0.6024,
754,-0.0003174621239560179,0.6032,
755,0.00018005864527473412,0.604,
756,0.0008026778760439816,0.6048,
757,0.0009626978760439818,0.6056,
758,0.0012827378760439825,0.6064,
759,0.0014427578760439826,0.6072,
760,0.0014602186452747348,0.608,
761,0.0016027778760439831,0.6088,
762,0.0016027778760439831,0.6096,
763,0.0012827378760439825,0.6104,
764,0.0012652771068132306,0.6112,
765,0.0011227178760439822,0.612,
766,0.0011227178760439822,0.6128,
767,0.0009452371068132298,0.6136,
768,0.00032261787604398245,0.6144,
769,-0.0001399813547252656,0.6152,
770,-0.0004774821239560174,0.616,
771,-0.0007975221239560179,0.6168,
772,-0.0009575421239560175,0.6176,
773,-0.0006375021239560177,0.6184,
774,-0.0007975221239560179,0.6192,
775,-0.0007975221239560179,0.62,
776,-0.0007975221239560179,0.6208,
777,-0.0009400813547252655,0.6216,
778,-0.0007975221239560179,0.6224,
779,-0.0004774821239560174,0.6232,
780,0.0001625978760439821,0.624,
781,0.0008026778760439816,0.6248,
782,0.0011227178760439822,0.6256,
783,0.0012827378760439825,0.6264,
784,0.0016027778760439831,0.6272,
785,0.0016027778760439831,0.628,
786,0.0016027778760439831,0.6288,
787,0.0016027778760439831,0.6296,
788,0.0011227178760439822,0.6304,
789,0.0011227178760439822,0.6312,
790,0.0011227178760439822,0.632,
791,0.0011052571068132303,0.6328,
792,0.0009626978760439818,0.6336,
793,0.00048263787604398275,0.6344,
794,2.577876043982678e-06,0.6352,
795,-0.0003174621239560179,0.636,
796,-0.0004949428931867694,0.6368,
797,-0.0004774821239560174,0.6376,
798,-0.0004774821239560174,0.6384,
799,-0.0006375021239560177,0.6392,
800,-0.0006375021239560177,0.64,
801,-0.0007975221239560179,0.6408,
802,-0.0007975221239560179,0.6416,
803,-0.0006375021239560177,0.6424,
804,-0.0003174621239560179,0.6432,
805,0.00032261787604398245,0.644,
806,0.0008026778760439816,0.6448,
807,0.0009626978760439818,0.6456,
808,0.0011401786452747342,0.6464,
809,0.0014427578760439826,0.6472,
810,0.0016027778760439831,0.648,
811,0.0016027778760439831,0.6488,
812,0.0016027778760439831,0.6496,
813,0.0016027778760439831,0.6504,
814,0.0012652771068132306,0.6512,
815,0.0011227178760439822,0.652,
816,0.0009626978760439818,0.6528,
817,0.0006426578760439829,0.6536,
818,0.00014513710681323018,0.6544,
819,-0.0003000013547252659,0.6552,
820,-0.0006375021239560177,0.656,
821,-0.0009575421239560175,0.6568,
822,-0.0006549628931867697,0.6576,
823,-0.0007975221239560179,0.6584,
824,-0.0009575421239560175,0.6592,
825,-0.0009575421239560175,0.66,
826,-0.0011001013547252657,0.6608,
827,-0.0011175621239560177,0.6616,
828,-0.0009575421239560175,0.6624,
829,-0.0006200413547252656,0.6632,
830,2.0038645274734606e-05,0.664,
831,0.00048263787604398275,0.6648,
832,0.0008026778760439816,0.6656,
833,0.0009626978760439818,0.6664,
834,0.0011227178760439822,0.6672,
835,0.0012827378760439825,0.668,
836,0.0012827378760439825,0.6688,
837,0.0012827378760439825,0.6696,
838,0.0009626978760439818,0.6704,
839,0.0009626978760439818,0.6712,
840,0.0008026778760439816,0.672,
841,0.0008026778760439816,0.6728,
842,0.00046517710681323067,0.6736,
843,-0.0001574421239560176,0.6744,
844,-0.0004600213547252654,0.6752,
845,-0.0007975221239560179,0.676,
846,-0.0011175621239560177,0.6768,
847,-0.001277582123956018,0.6776,
848,-0.0011175621239560177,0.6784,
849,-0.0011175621239560177,0.6792,
850,-0.0011175621239560177,0.68,
851,-0.001277582123956018,0.6808,
852,-0.001260121354725266,0.6816,
853,-0.0011175621239560177,0.6824,
854,-0.0007975221239560179,0.6832,
855,2.577876043982678e-06,0.684,
856,0.00048263787604398275,0.6848,
857,0.0009626978760439818,0.6856,
858,0.0011227178760439822,0.6864,
859,0.0012827378760439825,0.6872,
860,0.0012827378760439825,0.688,
861,0.0012827378760439825,0.6888,
862,0.0009626978760439818,0.6896,
863,0.0012827378760439825,0.6904,
864,0.0012827378760439825,0.6912,
865,0.0009452371068132298,0.692,
866,0.0008026778760439816,0.6928,
867,0.0006426578760439829,0.6936,
868,2.577876043982678e-06,0.6944,
869,-0.00033492289318676986,0.6952,
870,-0.0006549628931867697,0.696,
871,-0.0006375021239560177,0.6968,
872,-0.0007975221239560179,0.6976,
873,-0.0009575421239560175,0.6984,
874,-0.0009575421239560175,0.6992,
875,-0.0009575421239560175,0.7,
876,-0.0009575421239560175,0.7008,
877,-0.0009575421239560175,0.7016,
